window,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
56,24.073600182097938,14.81222662195984,6.63153627441815,5.63279378441883,5.16066141490143,5.16066141490143,5.110026521690489,5.0956936491102525,5.0956936491102525,5.0956936491102525,4.873733455165399,4.873733455165399,4.873733455165399,4.873733455165399,4.7294769131521095,4.406493464634832,4.2162189532986565,4.2162189532986565,4.067258867360114,3.5568682325517997
57,24.07363422409588,14.81226066395778,6.63157031641609,5.63282782641677,5.16069545689937,5.16069545689937,5.11006056368843,5.095727691108194,5.095727691108194,5.095727691108194,4.87376749716334,4.87376749716334,4.87376749716334,4.87376749716334,4.72951095515005,4.401261718888304,4.2115567761266925,4.2115567761266925,4.063054661543428,2.66765117441385
58,24.07366826609382,14.81229470595572,6.63160435841403,5.63286186841471,5.16072949889731,5.16072949889731,5.11009460568637,5.095761733106136,5.095761733106136,5.095761733106136,4.8738015391612795,4.8738015391612795,4.8738015391612795,4.8738015391612795,4.72954499714799,4.396029973141776,4.206894598954728,4.206894598954728,4.058850455726742,2.4302652264560223
59,24.07370230809176,14.812328747953659,6.63163840041197,5.632895910412651,5.160763540895251,5.160763540895251,5.11012864768431,5.095795775104078,5.095795775104078,5.095795775104078,4.87383558115922,4.87383558115922,4.87383558115922,4.87383558115922,4.72957903914593,4.390798227395248,4.202232421782764,4.202232421782764,4.054646249910056,3.240353635274696
60,24.0737363500897,14.8123627899516,6.63167244240991,5.63292995241059,5.16079758289319,5.16079758289319,5.11016268968225,5.09582981710202,5.09582981710202,5.09582981710202,4.87386962315716,4.87386962315716,4.87386962315716,4.87386962315716,4.72961308114387,4.38556648164872,4.1975702446108,4.1975702446108,4.05044204409337,4.05044204409337
61,24.07380447037402,14.81243091023592,6.631740562694231,5.632998072694912,5.160865703177512,5.160865703177512,5.110230809966572,5.095897937386342,5.095897937386342,5.095897937386342,4.8739377434414815,4.8739377434414815,4.8739377434414815,4.8739377434414815,4.729681201428192,4.385634601933042,4.197638364895122,4.197638364895122,4.050510164377692,4.050510164377692
62,24.07387259065834,14.81249903052024,6.631808682978554,5.633066192979234,5.160933823461834,5.160933823461834,5.110298930250893,5.095966057670664,5.095966057670664,5.095966057670664,4.874005863725804,4.874005863725804,4.874005863725804,4.874005863725804,4.7297493217125135,4.3857027222173635,4.1977064851794434,4.1977064851794434,4.050578284662014,4.050578284662014
63,24.07394071094266,14.81256715080456,6.631876803262876,5.6331343132635565,5.1610019437461565,5.1610019437461565,5.110367050535216,5.096034177954986,5.096034177954986,5.096034177954986,4.874073984010126,4.874073984010126,4.874073984010126,4.874073984010126,4.729817441996836,4.385770842501686,4.197774605463766,4.197774605463766,4.050646404946336,4.050646404946336
64,24.07400883122698,14.81263527108888,6.631944923547199,5.633202433547878,5.161070064030478,5.161070064030478,5.110435170819538,5.096102298239308,5.096102298239308,5.096102298239308,4.874142104294449,4.874142104294449,4.874142104294449,4.874142104294449,4.729885562281158,4.385838962786008,4.197842725748088,4.197842725748088,4.050714525230658,4.050714525230658
65,24.0740769515113,14.8127033913732,6.63201304383152,5.6332705538322,5.1611381843148,5.1611381843148,5.11050329110386,5.09617041852363,5.09617041852363,5.09617041852363,4.87421022457877,4.87421022457877,4.87421022457877,4.87421022457877,4.72995368256548,4.38590708307033,4.19791084603241,4.19791084603241,4.05078264551498,4.05078264551498
