,window,level_1,0
770956,4331,38,10
770957,4331,39,5
770959,4331,41,7
770960,4331,42,8
771041,4331,123,18
771043,4331,125,19
771044,4331,126,20
771096,4332,0,1
771097,4332,1,2
771099,4332,3,3
771101,4332,5,9
771102,4332,6,16
771105,4332,9,14
771106,4332,10,15
771111,4332,15,4
771113,4332,17,6
771114,4332,18,17
771115,4332,19,11
771132,4332,36,12
771133,4332,37,13
771134,4332,38,10
771135,4332,39,5
771137,4332,41,7
771138,4332,42,8
771219,4332,123,18
771221,4332,125,19
771222,4332,126,20
771274,4333,0,1
771275,4333,1,2
771277,4333,3,3
771279,4333,5,7
771280,4333,6,14
771283,4333,9,15
771284,4333,10,16
771289,4333,15,4
771291,4333,17,6
771292,4333,18,17
771293,4333,19,11
771310,4333,36,12
771311,4333,37,13
771312,4333,38,10
771313,4333,39,5
771315,4333,41,8
771316,4333,42,9
771397,4333,123,18
771399,4333,125,19
771400,4333,126,20
771452,4334,0,1
771453,4334,1,2
771455,4334,3,3
771457,4334,5,7
771458,4334,6,14
771461,4334,9,15
771462,4334,10,16
771467,4334,15,4
771469,4334,17,6
771470,4334,18,17
771471,4334,19,11
771488,4334,36,12
771489,4334,37,13
771490,4334,38,10
771491,4334,39,5
771493,4334,41,8
771494,4334,42,9
771575,4334,123,18
771577,4334,125,19
771578,4334,126,20
771630,4335,0,1
771631,4335,1,2
771633,4335,3,3
771635,4335,5,7
771636,4335,6,14
771639,4335,9,15
771640,4335,10,16
771645,4335,15,4
771647,4335,17,6
771648,4335,18,17
771649,4335,19,11
771666,4335,36,12
771667,4335,37,13
771668,4335,38,10
771669,4335,39,5
771671,4335,41,8
771672,4335,42,9
771753,4335,123,18
771755,4335,125,19
771756,4335,126,20
771808,4336,0,1
771809,4336,1,2
771811,4336,3,3
771813,4336,5,7
771814,4336,6,14
771817,4336,9,15
771818,4336,10,16
771823,4336,15,4
771825,4336,17,6
771826,4336,18,17
771827,4336,19,11
771844,4336,36,12
771845,4336,37,13
771846,4336,38,10
771847,4336,39,5
771849,4336,41,8
771850,4336,42,9
771931,4336,123,18
771933,4336,125,19
771934,4336,126,20
771986,4337,0,1
771987,4337,1,2
771989,4337,3,3
771991,4337,5,7
771992,4337,6,14
771995,4337,9,15
771996,4337,10,16
772001,4337,15,4
772003,4337,17,6
772004,4337,18,17
772005,4337,19,11
772022,4337,36,12
772023,4337,37,13
772024,4337,38,10
772025,4337,39,5
772027,4337,41,8
772028,4337,42,9
772109,4337,123,18
772111,4337,125,19
772112,4337,126,20
772164,4338,0,1
772165,4338,1,2
772167,4338,3,3
772169,4338,5,7
772170,4338,6,14
772173,4338,9,15
772174,4338,10,16
772179,4338,15,4
772181,4338,17,6
772182,4338,18,17
772183,4338,19,11
772200,4338,36,12
772201,4338,37,13
772202,4338,38,10
772203,4338,39,5
772205,4338,41,8
772206,4338,42,9
772287,4338,123,18
772289,4338,125,19
772290,4338,126,20
772342,4339,0,1
772343,4339,1,2
772345,4339,3,3
772347,4339,5,7
772348,4339,6,14
772351,4339,9,15
772352,4339,10,16
772357,4339,15,4
772359,4339,17,6
772360,4339,18,17
772361,4339,19,11
772378,4339,36,12
772379,4339,37,13
772380,4339,38,10
772381,4339,39,5
772383,4339,41,8
772384,4339,42,9
772465,4339,123,18
772467,4339,125,19
772468,4339,126,20
772520,4340,0,1
772521,4340,1,2
772523,4340,3,3
772525,4340,5,7
772526,4340,6,14
772529,4340,9,15
772530,4340,10,16
772535,4340,15,4
772537,4340,17,6
772538,4340,18,17
772539,4340,19,11
772556,4340,36,12
772557,4340,37,13
772558,4340,38,10
772559,4340,39,5
772561,4340,41,8
772562,4340,42,9
772643,4340,123,18
772645,4340,125,19
772646,4340,126,20
772698,4341,0,1
772699,4341,1,2
772701,4341,3,3
772703,4341,5,7
772704,4341,6,14
772707,4341,9,15
772708,4341,10,16
772713,4341,15,4
772715,4341,17,6
772716,4341,18,17
772717,4341,19,11
772734,4341,36,12
772735,4341,37,13
772736,4341,38,10
772737,4341,39,5
772739,4341,41,8
772740,4341,42,9
772821,4341,123,18
772823,4341,125,19
772824,4341,126,20
772876,4342,0,1
772877,4342,1,2
772879,4342,3,3
772881,4342,5,7
772882,4342,6,14
772885,4342,9,15
772886,4342,10,16
772891,4342,15,4
772893,4342,17,6
772894,4342,18,17
772895,4342,19,11
772912,4342,36,12
772913,4342,37,13
772914,4342,38,10
772915,4342,39,5
772917,4342,41,8
772918,4342,42,9
772999,4342,123,18
773001,4342,125,19
773002,4342,126,20
773054,4343,0,1
773055,4343,1,2
773057,4343,3,3
773059,4343,5,7
773060,4343,6,14
773063,4343,9,15
773064,4343,10,16
773069,4343,15,4
773071,4343,17,6
773072,4343,18,17
773073,4343,19,11
773090,4343,36,12
773091,4343,37,13
773092,4343,38,10
773093,4343,39,5
773095,4343,41,8
773096,4343,42,9
773177,4343,123,18
773179,4343,125,19
773180,4343,126,20
773232,4344,0,1
773233,4344,1,2
773235,4344,3,3
773237,4344,5,7
773238,4344,6,14
773241,4344,9,15
773242,4344,10,16
773247,4344,15,4
773249,4344,17,6
773250,4344,18,17
773251,4344,19,11
773268,4344,36,12
773269,4344,37,13
773270,4344,38,10
773271,4344,39,5
773273,4344,41,8
773274,4344,42,9
773355,4344,123,18
773357,4344,125,19
773358,4344,126,20
773410,4345,0,1
773411,4345,1,2
773413,4345,3,3
773415,4345,5,7
773416,4345,6,14
773419,4345,9,15
773420,4345,10,16
773425,4345,15,4
773427,4345,17,6
773428,4345,18,17
773429,4345,19,11
773446,4345,36,12
773447,4345,37,13
773448,4345,38,10
773449,4345,39,5
773451,4345,41,8
773452,4345,42,9
773533,4345,123,18
773535,4345,125,19
773536,4345,126,20
773588,4346,0,1
773589,4346,1,2
773591,4346,3,3
773593,4346,5,7
773594,4346,6,14
773597,4346,9,15
773598,4346,10,16
773603,4346,15,4
773605,4346,17,6
773606,4346,18,17
773607,4346,19,11
773624,4346,36,12
773625,4346,37,13
773626,4346,38,10
773627,4346,39,5
773629,4346,41,8
773630,4346,42,9
773711,4346,123,18
773713,4346,125,19
773714,4346,126,20
773766,4347,0,1
773767,4347,1,2
773769,4347,3,3
773771,4347,5,7
773772,4347,6,14
773775,4347,9,15
773776,4347,10,16
773781,4347,15,4
773783,4347,17,6
773784,4347,18,17
773785,4347,19,11
773802,4347,36,12
773803,4347,37,13
773804,4347,38,10
773805,4347,39,5
773807,4347,41,8
773808,4347,42,9
773889,4347,123,18
773891,4347,125,19
773892,4347,126,20
773944,4348,0,1
773945,4348,1,2
773947,4348,3,3
773949,4348,5,7
773950,4348,6,14
773953,4348,9,15
773954,4348,10,16
773959,4348,15,4
773961,4348,17,6
773962,4348,18,17
773963,4348,19,11
773980,4348,36,12
773981,4348,37,13
773982,4348,38,10
773983,4348,39,5
773985,4348,41,8
773986,4348,42,9
774067,4348,123,18
774069,4348,125,19
774070,4348,126,20
774122,4349,0,1
774123,4349,1,2
774125,4349,3,3
774127,4349,5,7
774128,4349,6,14
774131,4349,9,15
774132,4349,10,16
774137,4349,15,4
774139,4349,17,6
774140,4349,18,17
774141,4349,19,11
774158,4349,36,12
774159,4349,37,13
774160,4349,38,10
774161,4349,39,5
774163,4349,41,8
774164,4349,42,9
774245,4349,123,18
774247,4349,125,19
774248,4349,126,20
774300,4350,0,1
774301,4350,1,2
774303,4350,3,3
774305,4350,5,7
774306,4350,6,14
774309,4350,9,15
774310,4350,10,16
774315,4350,15,4
774317,4350,17,6
774318,4350,18,17
774319,4350,19,11
774336,4350,36,12
774337,4350,37,13
774338,4350,38,10
774339,4350,39,5
774341,4350,41,8
774342,4350,42,9
774423,4350,123,18
774425,4350,125,19
774426,4350,126,20
774478,4351,0,1
774479,4351,1,2
774481,4351,3,3
774483,4351,5,7
774484,4351,6,14
774487,4351,9,15
774488,4351,10,16
774493,4351,15,4
774495,4351,17,6
774496,4351,18,17
774497,4351,19,11
774514,4351,36,12
774515,4351,37,13
774516,4351,38,10
774517,4351,39,5
774518,4351,40,19
774519,4351,41,8
774520,4351,42,9
774601,4351,123,18
774634,4351,156,20
774656,4352,0,1
774657,4352,1,2
774659,4352,3,3
774661,4352,5,7
774662,4352,6,14
774665,4352,9,15
774666,4352,10,16
774671,4352,15,4
774673,4352,17,6
774674,4352,18,17
774675,4352,19,11
774692,4352,36,12
774693,4352,37,13
774694,4352,38,10
774695,4352,39,5
774696,4352,40,19
774697,4352,41,8
774698,4352,42,9
774779,4352,123,18
774812,4352,156,20
774834,4353,0,1
774835,4353,1,2
774837,4353,3,3
774839,4353,5,7
774840,4353,6,14
774843,4353,9,15
774844,4353,10,16
774849,4353,15,4
774851,4353,17,6
774852,4353,18,17
774853,4353,19,11
774870,4353,36,12
774871,4353,37,13
774872,4353,38,10
774873,4353,39,5
774874,4353,40,19
774875,4353,41,8
774876,4353,42,9
774957,4353,123,18
774990,4353,156,20
775012,4354,0,1
775013,4354,1,2
775015,4354,3,3
775017,4354,5,7
775018,4354,6,14
775021,4354,9,15
775022,4354,10,16
775027,4354,15,4
775029,4354,17,6
775030,4354,18,17
775031,4354,19,11
775048,4354,36,12
775049,4354,37,13
775050,4354,38,10
775051,4354,39,5
775052,4354,40,19
775053,4354,41,8
775054,4354,42,9
775135,4354,123,18
775168,4354,156,20
775190,4355,0,1
775191,4355,1,2
775193,4355,3,3
775195,4355,5,9
775196,4355,6,16
775199,4355,9,14
775200,4355,10,15
775205,4355,15,4
775207,4355,17,6
775208,4355,18,17
775209,4355,19,11
775226,4355,36,12
775227,4355,37,13
775228,4355,38,10
775229,4355,39,5
775230,4355,40,19
775231,4355,41,7
775232,4355,42,8
775313,4355,123,18
775346,4355,156,20
775368,4356,0,1
775369,4356,1,2
775371,4356,3,3
775373,4356,5,9
775374,4356,6,16
775377,4356,9,14
775378,4356,10,15
775383,4356,15,4
775385,4356,17,6
775386,4356,18,17
775387,4356,19,11
775404,4356,36,12
775405,4356,37,13
775406,4356,38,10
775407,4356,39,5
775409,4356,41,7
775410,4356,42,8
775491,4356,123,18
775493,4356,125,19
775494,4356,126,20
775546,4357,0,1
775547,4357,1,2
775549,4357,3,3
775551,4357,5,9
775552,4357,6,16
775555,4357,9,14
775556,4357,10,15
775561,4357,15,4
775563,4357,17,6
775564,4357,18,17
775565,4357,19,11
775582,4357,36,12
775583,4357,37,13
775584,4357,38,10
775585,4357,39,5
775587,4357,41,7
775588,4357,42,8
775669,4357,123,18
775671,4357,125,19
775672,4357,126,20
775724,4358,0,1
775725,4358,1,2
775727,4358,3,3
775729,4358,5,13
775730,4358,6,18
775733,4358,9,14
775734,4358,10,15
775739,4358,15,4
775741,4358,17,6
775742,4358,18,16
775743,4358,19,10
775760,4358,36,11
775761,4358,37,12
775762,4358,38,9
775763,4358,39,5
775765,4358,41,7
775766,4358,42,8
775847,4358,123,17
775849,4358,125,19
775850,4358,126,20
775902,4359,0,1
775903,4359,1,2
775905,4359,3,3
775907,4359,5,13
775908,4359,6,18
775911,4359,9,14
775912,4359,10,15
775917,4359,15,4
775919,4359,17,6
775920,4359,18,16
775921,4359,19,10
775938,4359,36,11
775939,4359,37,12
775940,4359,38,9
775941,4359,39,5
775943,4359,41,7
775944,4359,42,8
776025,4359,123,17
776027,4359,125,19
776028,4359,126,20
776080,4360,0,1
776081,4360,1,2
776083,4360,3,3
776085,4360,5,13
776086,4360,6,18
776089,4360,9,14
776090,4360,10,15
776095,4360,15,4
776097,4360,17,6
776098,4360,18,16
776099,4360,19,10
776116,4360,36,11
776117,4360,37,12
776118,4360,38,9
776119,4360,39,5
776121,4360,41,7
776122,4360,42,8
776203,4360,123,17
776205,4360,125,19
776206,4360,126,20
776258,4361,0,1
776259,4361,1,2
776261,4361,3,3
776263,4361,5,13
776264,4361,6,18
776267,4361,9,14
776268,4361,10,15
776273,4361,15,4
776275,4361,17,6
776276,4361,18,16
776277,4361,19,10
776294,4361,36,11
776295,4361,37,12
776296,4361,38,9
776297,4361,39,5
776299,4361,41,7
776300,4361,42,8
776381,4361,123,17
776383,4361,125,19
776384,4361,126,20
776436,4362,0,1
776437,4362,1,2
776439,4362,3,3
776441,4362,5,10
776442,4362,6,18
776445,4362,9,14
776446,4362,10,15
776451,4362,15,4
776453,4362,17,5
776454,4362,18,16
776455,4362,19,9
776472,4362,36,11
776473,4362,37,12
776474,4362,38,13
776475,4362,39,6
776477,4362,41,7
776478,4362,42,8
776559,4362,123,17
776561,4362,125,19
776562,4362,126,20
776614,4363,0,1
776615,4363,1,2
776617,4363,3,3
776619,4363,5,10
776620,4363,6,18
776623,4363,9,14
776624,4363,10,15
776629,4363,15,4
776631,4363,17,5
776632,4363,18,16
776633,4363,19,9
776650,4363,36,11
776651,4363,37,12
776652,4363,38,13
776653,4363,39,6
776655,4363,41,7
776656,4363,42,8
776737,4363,123,17
776739,4363,125,19
776740,4363,126,20
776792,4364,0,1
776793,4364,1,2
776795,4364,3,3
776797,4364,5,10
776798,4364,6,18
776801,4364,9,14
776802,4364,10,15
776807,4364,15,4
776809,4364,17,5
776810,4364,18,16
776811,4364,19,9
776828,4364,36,11
776829,4364,37,12
776830,4364,38,13
776831,4364,39,6
776833,4364,41,7
776834,4364,42,8
776915,4364,123,17
776917,4364,125,19
776918,4364,126,20
776970,4365,0,1
776971,4365,1,2
776973,4365,3,3
776975,4365,5,9
776976,4365,6,14
776979,4365,9,15
776980,4365,10,16
776985,4365,15,4
776987,4365,17,5
776988,4365,18,17
776989,4365,19,10
777006,4365,36,12
777007,4365,37,13
777008,4365,38,11
777009,4365,39,6
777011,4365,41,7
777012,4365,42,8
777093,4365,123,18
777095,4365,125,19
777096,4365,126,20
777148,4366,0,1
777149,4366,1,2
777151,4366,3,3
777153,4366,5,9
777154,4366,6,14
777157,4366,9,15
777158,4366,10,16
777163,4366,15,4
777165,4366,17,5
777166,4366,18,17
777167,4366,19,10
777184,4366,36,12
777185,4366,37,13
777186,4366,38,11
777187,4366,39,6
777189,4366,41,7
777190,4366,42,8
777271,4366,123,18
777273,4366,125,19
777274,4366,126,20
777326,4367,0,1
777327,4367,1,2
777329,4367,3,3
777331,4367,5,5
777332,4367,6,14
777335,4367,9,15
777336,4367,10,16
777341,4367,15,4
777343,4367,17,6
777344,4367,18,17
777345,4367,19,8
777362,4367,36,10
777363,4367,37,11
777364,4367,38,12
777365,4367,39,7
777367,4367,41,13
777368,4367,42,9
777449,4367,123,18
777451,4367,125,19
777452,4367,126,20
777504,4368,0,1
777505,4368,1,2
777507,4368,3,3
777509,4368,5,5
777510,4368,6,14
777513,4368,9,15
777514,4368,10,16
777519,4368,15,4
777521,4368,17,6
777522,4368,18,17
777523,4368,19,8
777540,4368,36,10
777541,4368,37,11
777542,4368,38,12
777543,4368,39,7
777545,4368,41,13
777546,4368,42,9
777627,4368,123,18
777629,4368,125,19
777630,4368,126,20
777682,4369,0,1
777683,4369,1,2
777685,4369,3,3
777687,4369,5,5
777688,4369,6,14
777691,4369,9,15
777692,4369,10,16
777697,4369,15,4
777699,4369,17,6
777700,4369,18,17
777701,4369,19,8
777718,4369,36,10
777719,4369,37,11
777720,4369,38,12
777721,4369,39,7
777723,4369,41,13
777724,4369,42,9
777805,4369,123,18
777807,4369,125,19
777808,4369,126,20
777860,4370,0,1
777861,4370,1,2
777863,4370,3,3
777865,4370,5,8
777866,4370,6,18
777869,4370,9,14
777870,4370,10,15
777875,4370,15,4
777877,4370,17,5
777878,4370,18,16
777879,4370,19,7
777896,4370,36,9
777897,4370,37,10
777898,4370,38,11
777899,4370,39,6
777901,4370,41,12
777902,4370,42,13
777983,4370,123,17
777985,4370,125,19
777986,4370,126,20
778038,4371,0,1
778039,4371,1,2
778041,4371,3,3
778043,4371,5,8
778044,4371,6,18
778047,4371,9,14
778048,4371,10,15
778053,4371,15,4
778055,4371,17,5
778056,4371,18,16
778057,4371,19,7
778074,4371,36,9
778075,4371,37,10
778076,4371,38,11
778077,4371,39,6
778079,4371,41,12
778080,4371,42,13
778161,4371,123,17
778163,4371,125,19
778164,4371,126,20
778216,4372,0,1
778217,4372,1,2
778219,4372,3,3
778221,4372,5,9
778222,4372,6,20
778225,4372,9,16
778226,4372,10,17
778231,4372,15,4
778233,4372,17,5
778234,4372,18,18
778235,4372,19,7
778252,4372,36,10
778253,4372,37,11
778254,4372,38,12
778255,4372,39,6
778257,4372,41,13
778258,4372,42,14
778339,4372,123,8
778341,4372,125,15
778342,4372,126,19
778394,4373,0,1
778395,4373,1,2
778397,4373,3,3
778399,4373,5,9
778400,4373,6,20
778403,4373,9,16
778404,4373,10,17
778409,4373,15,4
778411,4373,17,5
778412,4373,18,18
778413,4373,19,7
778430,4373,36,10
778431,4373,37,11
778432,4373,38,12
778433,4373,39,6
778435,4373,41,13
778436,4373,42,14
778517,4373,123,8
778519,4373,125,15
778520,4373,126,19
778572,4374,0,1
778573,4374,1,2
778575,4374,3,3
778577,4374,5,9
778578,4374,6,20
778581,4374,9,16
778582,4374,10,17
778587,4374,15,4
778589,4374,17,5
778590,4374,18,18
778591,4374,19,7
778608,4374,36,10
778609,4374,37,11
778610,4374,38,12
778611,4374,39,6
778613,4374,41,13
778614,4374,42,14
778695,4374,123,8
778697,4374,125,15
778698,4374,126,19
778750,4375,0,1
778751,4375,1,2
778753,4375,3,3
778755,4375,5,9
778756,4375,6,20
778759,4375,9,16
778760,4375,10,17
778765,4375,15,4
778767,4375,17,5
778768,4375,18,18
778769,4375,19,7
778786,4375,36,10
778787,4375,37,11
778788,4375,38,12
778789,4375,39,6
778791,4375,41,13
778792,4375,42,14
778873,4375,123,8
778875,4375,125,15
778876,4375,126,19
778928,4376,0,1
778929,4376,1,2
778931,4376,3,3
778933,4376,5,9
778934,4376,6,20
778937,4376,9,16
778938,4376,10,17
778943,4376,15,4
778945,4376,17,5
778946,4376,18,18
778947,4376,19,7
778964,4376,36,10
778965,4376,37,11
778966,4376,38,12
778967,4376,39,6
778969,4376,41,13
778970,4376,42,14
779051,4376,123,8
779053,4376,125,15
779054,4376,126,19
779106,4377,0,1
779107,4377,1,2
779109,4377,3,3
779111,4377,5,9
779112,4377,6,20
779115,4377,9,16
779116,4377,10,17
779121,4377,15,4
779123,4377,17,5
779124,4377,18,18
779125,4377,19,7
779142,4377,36,10
779143,4377,37,11
779144,4377,38,12
779145,4377,39,6
779147,4377,41,13
779148,4377,42,14
779229,4377,123,8
779231,4377,125,15
779232,4377,126,19
779284,4378,0,1
779285,4378,1,2
779287,4378,3,3
779289,4378,5,9
779290,4378,6,20
779293,4378,9,16
779294,4378,10,17
779299,4378,15,4
779301,4378,17,5
779302,4378,18,18
779303,4378,19,7
779320,4378,36,10
779321,4378,37,11
779322,4378,38,12
779323,4378,39,6
779325,4378,41,13
779326,4378,42,14
779407,4378,123,8
779409,4378,125,15
779410,4378,126,19
779462,4379,0,1
779463,4379,1,2
779465,4379,3,3
779467,4379,5,9
779468,4379,6,20
779471,4379,9,16
779472,4379,10,17
779477,4379,15,4
779479,4379,17,5
779480,4379,18,18
779481,4379,19,7
779498,4379,36,10
779499,4379,37,11
779500,4379,38,12
779501,4379,39,6
779503,4379,41,13
779504,4379,42,14
779585,4379,123,8
779587,4379,125,15
779588,4379,126,19
779640,4380,0,1
779641,4380,1,2
779643,4380,3,3
779645,4380,5,9
779646,4380,6,20
779649,4380,9,16
779650,4380,10,17
779655,4380,15,4
779657,4380,17,5
779658,4380,18,18
779659,4380,19,7
779676,4380,36,10
779677,4380,37,11
779678,4380,38,12
779679,4380,39,6
779681,4380,41,13
779682,4380,42,14
779763,4380,123,8
779765,4380,125,15
779766,4380,126,19
779818,4381,0,1
779819,4381,1,2
779821,4381,3,3
779823,4381,5,9
779824,4381,6,20
779827,4381,9,16
779828,4381,10,17
779833,4381,15,4
779835,4381,17,5
779836,4381,18,18
779837,4381,19,7
779854,4381,36,10
779855,4381,37,11
779856,4381,38,12
779857,4381,39,6
779859,4381,41,13
779860,4381,42,14
779941,4381,123,8
779943,4381,125,15
779944,4381,126,19
779996,4382,0,1
779997,4382,1,2
779999,4382,3,3
780001,4382,5,9
780002,4382,6,20
780005,4382,9,16
780006,4382,10,17
780011,4382,15,4
780013,4382,17,5
780014,4382,18,18
780015,4382,19,7
780032,4382,36,10
780033,4382,37,11
780034,4382,38,12
780035,4382,39,6
780037,4382,41,13
780038,4382,42,14
780119,4382,123,8
780121,4382,125,15
780122,4382,126,19
780174,4383,0,1
780175,4383,1,2
780177,4383,3,3
780179,4383,5,9
780180,4383,6,20
780183,4383,9,16
780184,4383,10,17
780189,4383,15,4
780191,4383,17,5
780192,4383,18,18
780193,4383,19,7
780210,4383,36,10
780211,4383,37,11
780212,4383,38,12
780213,4383,39,6
780215,4383,41,13
780216,4383,42,14
780297,4383,123,8
780299,4383,125,15
780300,4383,126,19
780352,4384,0,1
780353,4384,1,2
780355,4384,3,3
780357,4384,5,9
780358,4384,6,20
780361,4384,9,16
780362,4384,10,17
780367,4384,15,4
780369,4384,17,5
780370,4384,18,18
780371,4384,19,7
780388,4384,36,10
780389,4384,37,11
780390,4384,38,12
780391,4384,39,6
780393,4384,41,13
780394,4384,42,14
780475,4384,123,8
780477,4384,125,15
780478,4384,126,19
780530,4385,0,1
780531,4385,1,2
780533,4385,3,3
780535,4385,5,9
780536,4385,6,20
780539,4385,9,16
780540,4385,10,17
780545,4385,15,4
780547,4385,17,5
780548,4385,18,18
780549,4385,19,7
780566,4385,36,10
780567,4385,37,11
780568,4385,38,12
780569,4385,39,6
780571,4385,41,13
780572,4385,42,14
780653,4385,123,8
780655,4385,125,15
780656,4385,126,19
780708,4386,0,1
780709,4386,1,2
780711,4386,3,3
780713,4386,5,9
780714,4386,6,20
780717,4386,9,16
780718,4386,10,17
780723,4386,15,4
780725,4386,17,5
780726,4386,18,18
780727,4386,19,7
780744,4386,36,10
780745,4386,37,11
780746,4386,38,12
780747,4386,39,6
780749,4386,41,13
780750,4386,42,14
780831,4386,123,8
780833,4386,125,15
780834,4386,126,19
780886,4387,0,1
780887,4387,1,2
780889,4387,3,3
780891,4387,5,9
780892,4387,6,20
780895,4387,9,16
780896,4387,10,17
780901,4387,15,4
780903,4387,17,5
780904,4387,18,18
780905,4387,19,7
780922,4387,36,10
780923,4387,37,11
780924,4387,38,12
780925,4387,39,6
780927,4387,41,13
780928,4387,42,14
781009,4387,123,8
781011,4387,125,15
781012,4387,126,19
781064,4388,0,1
781065,4388,1,2
781067,4388,3,3
781069,4388,5,9
781070,4388,6,20
781073,4388,9,16
781074,4388,10,17
781079,4388,15,4
781081,4388,17,5
781082,4388,18,18
781083,4388,19,7
781100,4388,36,10
781101,4388,37,11
781102,4388,38,12
781103,4388,39,6
781105,4388,41,13
781106,4388,42,14
781187,4388,123,8
781189,4388,125,15
781190,4388,126,19
781242,4389,0,1
781243,4389,1,2
781245,4389,3,3
781247,4389,5,9
781248,4389,6,20
781251,4389,9,16
781252,4389,10,17
781257,4389,15,4
781259,4389,17,5
781260,4389,18,18
781261,4389,19,7
781278,4389,36,10
781279,4389,37,11
781280,4389,38,12
781281,4389,39,6
781283,4389,41,13
781284,4389,42,14
781365,4389,123,8
781367,4389,125,15
781368,4389,126,19
781420,4390,0,1
781421,4390,1,2
781423,4390,3,3
781425,4390,5,9
781426,4390,6,20
781429,4390,9,16
781430,4390,10,17
781435,4390,15,4
781437,4390,17,5
781438,4390,18,18
781439,4390,19,7
781456,4390,36,10
781457,4390,37,11
781458,4390,38,12
781459,4390,39,6
781461,4390,41,13
781462,4390,42,14
781543,4390,123,8
781545,4390,125,15
781546,4390,126,19
781598,4391,0,1
781599,4391,1,2
781601,4391,3,3
781603,4391,5,9
781604,4391,6,20
781607,4391,9,16
781608,4391,10,17
781613,4391,15,4
781615,4391,17,5
781616,4391,18,18
781617,4391,19,7
781634,4391,36,10
781635,4391,37,11
781636,4391,38,12
781637,4391,39,6
781639,4391,41,13
781640,4391,42,14
781721,4391,123,8
781723,4391,125,15
781724,4391,126,19
781776,4392,0,1
781777,4392,1,2
781779,4392,3,3
781781,4392,5,9
781782,4392,6,20
781785,4392,9,16
781786,4392,10,17
781791,4392,15,4
781793,4392,17,5
781794,4392,18,18
781795,4392,19,7
781812,4392,36,10
781813,4392,37,11
781814,4392,38,12
781815,4392,39,6
781817,4392,41,13
781818,4392,42,14
781899,4392,123,8
781901,4392,125,15
781902,4392,126,19
781954,4393,0,2
781955,4393,1,1
781957,4393,3,4
781959,4393,5,9
781960,4393,6,20
781963,4393,9,16
781964,4393,10,17
781969,4393,15,3
781971,4393,17,5
781972,4393,18,18
781973,4393,19,7
781990,4393,36,10
781991,4393,37,11
781992,4393,38,12
781993,4393,39,6
781995,4393,41,13
781996,4393,42,14
782077,4393,123,8
782079,4393,125,15
782080,4393,126,19
782132,4394,0,2
782133,4394,1,1
782135,4394,3,4
782137,4394,5,9
782138,4394,6,20
782141,4394,9,16
782142,4394,10,17
782147,4394,15,3
782149,4394,17,5
782150,4394,18,18
782151,4394,19,7
782168,4394,36,10
782169,4394,37,11
782170,4394,38,12
782171,4394,39,6
782173,4394,41,13
782174,4394,42,14
782255,4394,123,8
782257,4394,125,15
782258,4394,126,19
782310,4395,0,2
782311,4395,1,1
782313,4395,3,4
782315,4395,5,9
782316,4395,6,20
782319,4395,9,16
782320,4395,10,17
782325,4395,15,3
782327,4395,17,5
782328,4395,18,18
782329,4395,19,7
782346,4395,36,10
782347,4395,37,11
782348,4395,38,12
782349,4395,39,6
782351,4395,41,13
782352,4395,42,14
782433,4395,123,8
782435,4395,125,15
782436,4395,126,19
782488,4396,0,2
782489,4396,1,1
782491,4396,3,4
782493,4396,5,9
782494,4396,6,20
782497,4396,9,16
782498,4396,10,17
782503,4396,15,3
782505,4396,17,5
782506,4396,18,18
782507,4396,19,7
782524,4396,36,10
782525,4396,37,11
782526,4396,38,12
782527,4396,39,6
782529,4396,41,13
782530,4396,42,14
782611,4396,123,8
782613,4396,125,15
782614,4396,126,19
782666,4397,0,2
782667,4397,1,1
782669,4397,3,4
782671,4397,5,9
782672,4397,6,20
782675,4397,9,16
782676,4397,10,17
782681,4397,15,3
782683,4397,17,5
782684,4397,18,18
782685,4397,19,7
782702,4397,36,10
782703,4397,37,11
782704,4397,38,12
782705,4397,39,6
782707,4397,41,13
782708,4397,42,14
782789,4397,123,8
782791,4397,125,15
782792,4397,126,19
782844,4398,0,2
782845,4398,1,1
782847,4398,3,4
782849,4398,5,9
782850,4398,6,20
782853,4398,9,16
782854,4398,10,17
782859,4398,15,3
782861,4398,17,5
782862,4398,18,18
782863,4398,19,7
782880,4398,36,10
782881,4398,37,11
782882,4398,38,12
782883,4398,39,6
782885,4398,41,13
782886,4398,42,14
782967,4398,123,8
782969,4398,125,15
782970,4398,126,19
783022,4399,0,2
783023,4399,1,1
783025,4399,3,4
783027,4399,5,9
783028,4399,6,20
783031,4399,9,16
783032,4399,10,17
783037,4399,15,3
783039,4399,17,5
783040,4399,18,18
783041,4399,19,7
783058,4399,36,10
783059,4399,37,11
783060,4399,38,12
783061,4399,39,6
783063,4399,41,13
783064,4399,42,14
783145,4399,123,8
783147,4399,125,15
783148,4399,126,19
783200,4400,0,2
783201,4400,1,1
783203,4400,3,4
783205,4400,5,9
783206,4400,6,20
783209,4400,9,16
783210,4400,10,17
783215,4400,15,3
783217,4400,17,5
783218,4400,18,18
783219,4400,19,7
783236,4400,36,10
783237,4400,37,11
783238,4400,38,12
783239,4400,39,6
783241,4400,41,13
783242,4400,42,14
783323,4400,123,8
783325,4400,125,15
783326,4400,126,19
783378,4401,0,2
783379,4401,1,1
783381,4401,3,4
783383,4401,5,9
783384,4401,6,20
783387,4401,9,16
783388,4401,10,17
783393,4401,15,3
783395,4401,17,5
783396,4401,18,18
783397,4401,19,7
783414,4401,36,10
